n_el,n_up,sampling_time,energy_time,kfac_time
10,10,0.026684398436546325,0.10096395776271821,0.027164107561111428
11,11,0.030944608449935913,0.1266905245780945,0.028815867185592647
12,12,0.03973857235908508,0.16994257736206053,0.030242747783660928
